team_name,challenge_name,interaction_type,created_at
mostyx,RanSomewhere,flag owned,2025-03-14 17:13:02
mostyx,RanSomewhere,flag owned,2025-03-14 17:13:02
mostyx,RanSomewhere,challenge solved,2025-03-14 17:13:02
mostyx,RanSomewhere,challenge solved,2025-03-14 17:13:02
mostyx,ROFL,files downloaded,2025-03-14 18:15:39
mostyx,ROFL,files downloaded,2025-03-14 18:15:39
mostyx,ROFL,flag owned,2025-03-14 21:58:22
mostyx,ROFL,flag owned,2025-03-14 21:58:22
mostyx,ROFL,challenge solved,2025-03-14 21:58:22
mostyx,ROFL,challenge solved,2025-03-14 21:58:22
mostyx,Space(T)race,files downloaded,2025-03-14 18:10:55
mostyx,Space(T)race,files downloaded,2025-03-14 18:10:55
mostyx,Space(T)race,flag owned,2025-03-14 18:15:26
mostyx,Space(T)race,flag owned,2025-03-14 18:15:26
mostyx,Space(T)race,challenge solved,2025-03-14 18:15:26
mostyx,Space(T)race,challenge solved,2025-03-14 18:15:26
mostyx,Spelunking,files downloaded,2025-03-14 18:09:02
mostyx,Spelunking,files downloaded,2025-03-14 18:09:02
mostyx,Spelunking,flag owned,2025-03-14 18:10:49
mostyx,Spelunking,flag owned,2025-03-14 18:10:49
mostyx,Spelunking,challenge solved,2025-03-14 18:10:49
mostyx,Spelunking,challenge solved,2025-03-14 18:10:49
mostyx,SqueezedSnake,files downloaded,2025-03-14 17:21:22
mostyx,SqueezedSnake,files downloaded,2025-03-14 17:21:22
mostyx,SqueezedSnake,flag owned,2025-03-14 17:46:56
mostyx,SqueezedSnake,flag owned,2025-03-14 17:46:56
mostyx,SqueezedSnake,challenge solved,2025-03-14 17:46:56
mostyx,SqueezedSnake,challenge solved,2025-03-14 17:46:56
mostyx,ThreeKeys,files downloaded,2025-03-14 22:29:13
mostyx,ThreeKeys,files downloaded,2025-03-14 22:29:13
mostyx,ThreeKeys,flag owned,2025-03-14 23:13:54
mostyx,ThreeKeys,flag owned,2025-03-14 23:13:54
mostyx,ThreeKeys,challenge solved,2025-03-14 23:13:54
mostyx,ThreeKeys,challenge solved,2025-03-14 23:13:54
mostyx,Uncoding,files downloaded,2025-03-14 21:58:39
mostyx,Uncoding,files downloaded,2025-03-14 21:58:39
mostyx,Uncoding,flag owned,2025-03-14 22:28:56
mostyx,Uncoding,flag owned,2025-03-14 22:28:56
mostyx,Uncoding,challenge solved,2025-03-14 22:28:56
mostyx,Uncoding,challenge solved,2025-03-14 22:28:56
mostyx,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:29:14
mostyx,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:29:14
mostyx,UniquelyPowerfulExecutable,flag owned,2025-03-14 17:02:51
mostyx,UniquelyPowerfulExecutable,flag owned,2025-03-14 17:02:51
mostyx,UniquelyPowerfulExecutable,challenge solved,2025-03-14 17:02:51
mostyx,UniquelyPowerfulExecutable,challenge solved,2025-03-14 17:02:51
mostyx,Unpacking,files downloaded,2025-03-14 17:59:25
mostyx,Unpacking,files downloaded,2025-03-14 17:59:25
mostyx,Unpacking,flag owned,2025-03-14 18:08:57
mostyx,Unpacking,flag owned,2025-03-14 18:08:57
mostyx,Unpacking,challenge solved,2025-03-14 18:08:57
mostyx,Unpacking,challenge solved,2025-03-14 18:08:57
mostyx,Untraceable,files downloaded,2025-03-14 17:47:02
mostyx,Untraceable,files downloaded,2025-03-14 17:47:02
mostyx,Untraceable,flag owned,2025-03-14 17:59:06
mostyx,Untraceable,flag owned,2025-03-14 17:59:06
mostyx,Untraceable,challenge solved,2025-03-14 17:59:06
mostyx,Untraceable,challenge solved,2025-03-14 17:59:06
mrrobots,Almanac,files downloaded,2025-03-16 12:50:11
mrrobots,Almanac,files downloaded,2025-03-16 12:50:11
mrrobots,Almanac,files downloaded,2025-03-16 12:50:11
mrrobots,Almanac,files downloaded,2025-03-16 12:50:11
mrrobots,Almanac,flag owned,2025-03-16 12:52:22
mrrobots,Almanac,flag owned,2025-03-16 12:52:22
mrrobots,Almanac,flag owned,2025-03-16 12:52:22
mrrobots,Almanac,flag owned,2025-03-16 12:52:22
mrrobots,Almanac,challenge solved,2025-03-16 12:52:22
mrrobots,Almanac,challenge solved,2025-03-16 12:52:22
mrrobots,Almanac,challenge solved,2025-03-16 12:52:22
mrrobots,Almanac,challenge solved,2025-03-16 12:52:22
mrrobots,Based0x,files downloaded,2025-03-14 17:25:58
mrrobots,Based0x,files downloaded,2025-03-14 17:25:58
mrrobots,Based0x,files downloaded,2025-03-14 17:25:58
mrrobots,Based0x,files downloaded,2025-03-14 17:25:58
mrrobots,Erasure,files downloaded,2025-03-16 12:52:44
mrrobots,Erasure,files downloaded,2025-03-16 12:52:44
mrrobots,Erasure,files downloaded,2025-03-16 12:52:44
mrrobots,Erasure,files downloaded,2025-03-16 12:52:44
mrrobots,Neighbour Primes,files downloaded,2025-03-16 13:04:24
mrrobots,Neighbour Primes,files downloaded,2025-03-16 13:04:24
mrrobots,Neighbour Primes,files downloaded,2025-03-16 13:04:24
mrrobots,Neighbour Primes,files downloaded,2025-03-16 13:04:24
mrrobots,Password Breaker,files downloaded,2025-03-16 13:00:41
mrrobots,Password Breaker,files downloaded,2025-03-16 13:00:41
mrrobots,Password Breaker,files downloaded,2025-03-16 13:00:41
mrrobots,Password Breaker,files downloaded,2025-03-16 13:00:41
mrrobots,Spelunking,files downloaded,2025-03-16 12:43:04
mrrobots,Spelunking,files downloaded,2025-03-16 12:43:04
mrrobots,Spelunking,files downloaded,2025-03-16 12:43:04
mrrobots,Spelunking,files downloaded,2025-03-16 12:43:04
mrrobots,Spelunking,flag owned,2025-03-16 12:49:58
mrrobots,Spelunking,flag owned,2025-03-16 12:49:58
mrrobots,Spelunking,flag owned,2025-03-16 12:49:58
mrrobots,Spelunking,flag owned,2025-03-16 12:49:58
mrrobots,Spelunking,challenge solved,2025-03-16 12:49:58
mrrobots,Spelunking,challenge solved,2025-03-16 12:49:58
mrrobots,Spelunking,challenge solved,2025-03-16 12:49:58
mrrobots,Spelunking,challenge solved,2025-03-16 12:49:58
mrrobots,SqueezedSnake,files downloaded,2025-03-16 13:23:45
mrrobots,SqueezedSnake,files downloaded,2025-03-16 13:23:45
mrrobots,SqueezedSnake,files downloaded,2025-03-16 13:23:45
mrrobots,SqueezedSnake,files downloaded,2025-03-16 13:23:45
mrrobots,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:18:56
mrrobots,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:18:56
mrrobots,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:18:56
mrrobots,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:18:56
MrRoqifi,Based0x,files downloaded,2025-03-16 07:06:28
MrRoqifi,Based0x,files downloaded,2025-03-16 07:06:28
MrRoqifi,Based0x,files downloaded,2025-03-16 07:06:28
MrRoqifi,Based0x,files downloaded,2025-03-16 07:06:28
MrRoqifi,Based0x,files downloaded,2025-03-16 07:06:28
MrRoqifi,UniquelyPowerfulExecutable,files downloaded,2025-03-16 07:05:46
MrRoqifi,UniquelyPowerfulExecutable,files downloaded,2025-03-16 07:05:46
MrRoqifi,UniquelyPowerfulExecutable,files downloaded,2025-03-16 07:05:46
MrRoqifi,UniquelyPowerfulExecutable,files downloaded,2025-03-16 07:05:46
MrRoqifi,UniquelyPowerfulExecutable,files downloaded,2025-03-16 07:05:46
Myc0w0rrhizal Network :3,RsaCtfTool,files downloaded,2025-03-15 01:58:06
Myc0w0rrhizal Network :3,RsaCtfTool,files downloaded,2025-03-15 01:58:06
Myc0w0rrhizal Network :3,RsaCtfTool,files downloaded,2025-03-15 01:58:06
Myc0w0rrhizal Network :3,RsaCtfTool,files downloaded,2025-03-15 01:58:06
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 01:53:17
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 01:53:17
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 02:02:45
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 02:02:45
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 02:02:45
Myc0w0rrhizal Network :3,UniquelyPowerfulExecutable,files downloaded,2025-03-15 02:02:45
Mythic Mayhem - G1,Almanac,files downloaded,2025-03-15 07:46:47
Mythic Mayhem - G1,Almanac,flag owned,2025-03-15 07:57:21
Mythic Mayhem - G1,Almanac,challenge solved,2025-03-15 07:57:21
Mythic Mayhem - G1,Based0x,files downloaded,2025-03-14 15:49:39
Mythic Mayhem - G1,Based0x,flag owned,2025-03-14 16:29:15
Mythic Mayhem - G1,Based0x,challenge solved,2025-03-14 16:29:15
Mythic Mayhem - G1,Erasure,files downloaded,2025-03-15 08:54:50
Mythic Mayhem - G1,Erasure,flag owned,2025-03-15 09:47:41
Mythic Mayhem - G1,Erasure,challenge solved,2025-03-15 09:47:41
Mythic Mayhem - G1,Neighbour Primes,files downloaded,2025-03-14 16:51:48
Mythic Mayhem - G1,Neighbour Primes,flag owned,2025-03-15 07:35:35
Mythic Mayhem - G1,Neighbour Primes,challenge solved,2025-03-15 07:35:35
Mythic Mayhem - G1,Partial Knowledge,files downloaded,2025-03-14 15:50:16
Mythic Mayhem - G1,Partial Knowledge,flag owned,2025-03-15 00:24:46
Mythic Mayhem - G1,Partial Knowledge,challenge solved,2025-03-15 00:24:46
Mythic Mayhem - G1,Password Breaker,files downloaded,2025-03-15 06:27:52
Mythic Mayhem - G1,Password Breaker,flag owned,2025-03-15 10:53:05
Mythic Mayhem - G1,Password Breaker,challenge solved,2025-03-15 10:53:05
Mythic Mayhem - G1,RanSomewhere,files downloaded,2025-03-14 15:26:40
Mythic Mayhem - G1,RanSomewhere,flag owned,2025-03-15 06:26:26
Mythic Mayhem - G1,RanSomewhere,challenge solved,2025-03-15 06:26:26
Mythic Mayhem - G1,Repeated Maleficence,files downloaded,2025-03-15 07:00:41
Mythic Mayhem - G1,Repeated Maleficence,flag owned,2025-03-15 07:09:58
Mythic Mayhem - G1,Repeated Maleficence,challenge solved,2025-03-15 07:09:58
Mythic Mayhem - G1,ROFL,files downloaded,2025-03-14 15:34:52
Mythic Mayhem - G1,RSA Leaks,files downloaded,2025-03-14 19:19:08
Mythic Mayhem - G1,RsaCtfTool,files downloaded,2025-03-14 18:31:51
Mythic Mayhem - G1,RsaCtfTool,flag owned,2025-03-15 00:33:10
Mythic Mayhem - G1,RsaCtfTool,challenge solved,2025-03-15 00:33:10
Mythic Mayhem - G1,Space(T)race,files downloaded,2025-03-14 15:43:34
Mythic Mayhem - G1,Space(T)race,flag owned,2025-03-15 11:06:31
Mythic Mayhem - G1,Space(T)race,challenge solved,2025-03-15 11:06:31
Mythic Mayhem - G1,Spelunking,files downloaded,2025-03-14 15:40:40
Mythic Mayhem - G1,Spelunking,flag owned,2025-03-15 08:57:32
Mythic Mayhem - G1,Spelunking,challenge solved,2025-03-15 08:57:32
Mythic Mayhem - G1,SqueezedSnake,files downloaded,2025-03-15 11:06:46
Mythic Mayhem - G1,SqueezedSnake,flag owned,2025-03-15 19:15:07
Mythic Mayhem - G1,SqueezedSnake,challenge solved,2025-03-15 19:15:07
Mythic Mayhem - G1,ThreeKeys,files downloaded,2025-03-15 11:56:49
Mythic Mayhem - G1,ThreeKeys,flag owned,2025-03-15 19:01:32
Mythic Mayhem - G1,ThreeKeys,challenge solved,2025-03-15 19:01:32
Mythic Mayhem - G1,Uncoding,files downloaded,2025-03-14 16:20:12
Mythic Mayhem - G1,Uncoding,flag owned,2025-03-15 17:17:19
Mythic Mayhem - G1,Uncoding,challenge solved,2025-03-15 17:17:19
Mythic Mayhem - G1,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:24:43
Mythic Mayhem - G1,UniquelyPowerfulExecutable,flag owned,2025-03-15 09:39:15
Mythic Mayhem - G1,UniquelyPowerfulExecutable,challenge solved,2025-03-15 09:39:15
Mythic Mayhem - G1,Unpacking,files downloaded,2025-03-15 10:37:04
Mythic Mayhem - G1,Unpacking,flag owned,2025-03-15 10:42:08
Mythic Mayhem - G1,Unpacking,challenge solved,2025-03-15 10:42:08
Mythic Mayhem - G1,Untraceable,files downloaded,2025-03-15 10:43:18
Mythic Mayhem - G1,Untraceable,flag owned,2025-03-15 16:20:45
Mythic Mayhem - G1,Untraceable,challenge solved,2025-03-15 16:20:45
Mythic Mayhem - G1,ViSquared,files downloaded,2025-03-14 15:40:57
Mythic Mayhem - G1,ViSquared,flag owned,2025-03-15 09:03:41
Mythic Mayhem - G1,ViSquared,challenge solved,2025-03-15 09:03:41
mznr,Almanac,files downloaded,2025-03-14 21:11:13
mznr,Almanac,files downloaded,2025-03-14 21:11:13
mznr,Almanac,files downloaded,2025-03-14 21:11:13
mznr,Almanac,files downloaded,2025-03-14 21:11:13
mznr,Almanac,flag owned,2025-03-14 21:14:17
mznr,Almanac,flag owned,2025-03-14 21:14:17
mznr,Almanac,flag owned,2025-03-14 21:14:17
mznr,Almanac,flag owned,2025-03-14 21:14:17
mznr,Almanac,challenge solved,2025-03-14 21:14:17
mznr,Almanac,challenge solved,2025-03-14 21:14:17
mznr,Almanac,challenge solved,2025-03-14 21:14:17
mznr,Almanac,challenge solved,2025-03-14 21:14:17
mznr,Based0x,files downloaded,2025-03-14 22:15:59
mznr,Based0x,files downloaded,2025-03-14 22:15:59
mznr,Based0x,files downloaded,2025-03-14 22:15:59
mznr,Based0x,files downloaded,2025-03-14 22:15:59
mznr,Based0x,flag owned,2025-03-14 22:29:23
mznr,Based0x,flag owned,2025-03-14 22:29:23
mznr,Based0x,flag owned,2025-03-14 22:29:23
mznr,Based0x,flag owned,2025-03-14 22:29:23
mznr,Based0x,challenge solved,2025-03-14 22:29:23
mznr,Based0x,challenge solved,2025-03-14 22:29:23
mznr,Based0x,challenge solved,2025-03-14 22:29:23
mznr,Based0x,challenge solved,2025-03-14 22:29:23
mznr,Erasure,files downloaded,2025-03-14 21:14:32
mznr,Erasure,files downloaded,2025-03-14 21:14:32
mznr,Erasure,files downloaded,2025-03-14 21:14:32
mznr,Erasure,files downloaded,2025-03-14 21:14:32
mznr,Erasure,flag owned,2025-03-14 21:34:30
mznr,Erasure,flag owned,2025-03-14 21:34:30
mznr,Erasure,flag owned,2025-03-14 21:34:30
mznr,Erasure,flag owned,2025-03-14 21:34:30
mznr,Erasure,challenge solved,2025-03-14 21:34:30
mznr,Erasure,challenge solved,2025-03-14 21:34:30
mznr,Erasure,challenge solved,2025-03-14 21:34:30
mznr,Erasure,challenge solved,2025-03-14 21:34:30
mznr,Neighbour Primes,files downloaded,2025-03-14 22:29:43
mznr,Neighbour Primes,files downloaded,2025-03-14 22:29:43
mznr,Neighbour Primes,files downloaded,2025-03-14 22:29:43
mznr,Neighbour Primes,files downloaded,2025-03-14 22:29:43
mznr,Password Breaker,files downloaded,2025-03-14 18:59:34
mznr,Password Breaker,files downloaded,2025-03-14 18:59:34
mznr,Password Breaker,files downloaded,2025-03-14 18:59:34
mznr,Password Breaker,files downloaded,2025-03-14 18:59:34
mznr,Password Breaker,flag owned,2025-03-14 19:05:31
mznr,Password Breaker,flag owned,2025-03-14 19:05:31
mznr,Password Breaker,flag owned,2025-03-14 19:05:31
mznr,Password Breaker,flag owned,2025-03-14 19:05:31
mznr,Password Breaker,challenge solved,2025-03-14 19:05:31
mznr,Password Breaker,challenge solved,2025-03-14 19:05:31
mznr,Password Breaker,challenge solved,2025-03-14 19:05:31
mznr,Password Breaker,challenge solved,2025-03-14 19:05:31
mznr,RanSomewhere,files downloaded,2025-03-14 18:53:14
mznr,RanSomewhere,files downloaded,2025-03-14 18:53:14
mznr,RanSomewhere,files downloaded,2025-03-14 18:53:14
mznr,RanSomewhere,files downloaded,2025-03-14 18:53:14
mznr,RanSomewhere,flag owned,2025-03-14 18:59:22
mznr,RanSomewhere,flag owned,2025-03-14 18:59:22
mznr,RanSomewhere,flag owned,2025-03-14 18:59:22
mznr,RanSomewhere,flag owned,2025-03-14 18:59:22
mznr,RanSomewhere,challenge solved,2025-03-14 18:59:22
mznr,RanSomewhere,challenge solved,2025-03-14 18:59:22
mznr,RanSomewhere,challenge solved,2025-03-14 18:59:22
mznr,RanSomewhere,challenge solved,2025-03-14 18:59:22
mznr,ROFL,files downloaded,2025-03-14 20:04:19
mznr,ROFL,files downloaded,2025-03-14 20:04:19
mznr,ROFL,files downloaded,2025-03-14 20:04:19
mznr,ROFL,files downloaded,2025-03-14 20:04:19
mznr,RsaCtfTool,files downloaded,2025-03-15 16:04:00
mznr,RsaCtfTool,files downloaded,2025-03-15 16:04:00
mznr,RsaCtfTool,files downloaded,2025-03-15 16:04:00
mznr,RsaCtfTool,files downloaded,2025-03-15 16:04:00
mznr,Space(T)race,files downloaded,2025-03-14 19:55:59
mznr,Space(T)race,files downloaded,2025-03-14 19:55:59
mznr,Space(T)race,files downloaded,2025-03-14 19:55:59
mznr,Space(T)race,files downloaded,2025-03-14 19:55:59
mznr,Space(T)race,flag owned,2025-03-14 20:04:07
mznr,Space(T)race,flag owned,2025-03-14 20:04:07
mznr,Space(T)race,flag owned,2025-03-14 20:04:07
mznr,Space(T)race,flag owned,2025-03-14 20:04:07
mznr,Space(T)race,challenge solved,2025-03-14 20:04:07
mznr,Space(T)race,challenge solved,2025-03-14 20:04:07
mznr,Space(T)race,challenge solved,2025-03-14 20:04:07
mznr,Space(T)race,challenge solved,2025-03-14 20:04:07
mznr,Spelunking,files downloaded,2025-03-14 19:54:12
mznr,Spelunking,files downloaded,2025-03-14 19:54:12
mznr,Spelunking,files downloaded,2025-03-14 19:54:12
mznr,Spelunking,files downloaded,2025-03-14 19:54:12
mznr,Spelunking,flag owned,2025-03-14 19:55:46
mznr,Spelunking,flag owned,2025-03-14 19:55:46
mznr,Spelunking,flag owned,2025-03-14 19:55:46
mznr,Spelunking,flag owned,2025-03-14 19:55:46
mznr,Spelunking,challenge solved,2025-03-14 19:55:46
mznr,Spelunking,challenge solved,2025-03-14 19:55:46
mznr,Spelunking,challenge solved,2025-03-14 19:55:46
mznr,Spelunking,challenge solved,2025-03-14 19:55:46
mznr,SqueezedSnake,files downloaded,2025-03-14 19:06:02
mznr,SqueezedSnake,files downloaded,2025-03-14 19:06:02
mznr,SqueezedSnake,files downloaded,2025-03-14 19:06:02
mznr,SqueezedSnake,files downloaded,2025-03-14 19:06:02
mznr,SqueezedSnake,flag owned,2025-03-14 19:47:31
mznr,SqueezedSnake,flag owned,2025-03-14 19:47:31
mznr,SqueezedSnake,flag owned,2025-03-14 19:47:31
mznr,SqueezedSnake,flag owned,2025-03-14 19:47:31
mznr,SqueezedSnake,challenge solved,2025-03-14 19:47:31
mznr,SqueezedSnake,challenge solved,2025-03-14 19:47:31
mznr,SqueezedSnake,challenge solved,2025-03-14 19:47:31
mznr,SqueezedSnake,challenge solved,2025-03-14 19:47:31
mznr,ThreeKeys,files downloaded,2025-03-14 21:34:46
mznr,ThreeKeys,files downloaded,2025-03-14 21:34:46
mznr,ThreeKeys,files downloaded,2025-03-14 21:34:46
mznr,ThreeKeys,files downloaded,2025-03-14 21:34:46
mznr,Uncoding,files downloaded,2025-03-14 21:57:30
mznr,Uncoding,files downloaded,2025-03-14 21:57:30
mznr,Uncoding,files downloaded,2025-03-14 21:57:30
mznr,Uncoding,files downloaded,2025-03-14 21:57:30
mznr,UniquelyPowerfulExecutable,files downloaded,2025-03-14 17:40:26
mznr,UniquelyPowerfulExecutable,files downloaded,2025-03-14 17:40:26
mznr,UniquelyPowerfulExecutable,files downloaded,2025-03-14 17:40:26
mznr,UniquelyPowerfulExecutable,files downloaded,2025-03-14 17:40:26
mznr,UniquelyPowerfulExecutable,flag owned,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,flag owned,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,flag owned,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,flag owned,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,challenge solved,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,challenge solved,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,challenge solved,2025-03-14 18:52:52
mznr,UniquelyPowerfulExecutable,challenge solved,2025-03-14 18:52:52
mznr,Unpacking,files downloaded,2025-03-14 19:52:02
mznr,Unpacking,files downloaded,2025-03-14 19:52:02
mznr,Unpacking,files downloaded,2025-03-14 19:52:02
mznr,Unpacking,files downloaded,2025-03-14 19:52:02
mznr,Unpacking,flag owned,2025-03-14 19:54:03
mznr,Unpacking,flag owned,2025-03-14 19:54:03
mznr,Unpacking,flag owned,2025-03-14 19:54:03
mznr,Unpacking,flag owned,2025-03-14 19:54:03
mznr,Unpacking,challenge solved,2025-03-14 19:54:03
mznr,Unpacking,challenge solved,2025-03-14 19:54:03
mznr,Unpacking,challenge solved,2025-03-14 19:54:03
mznr,Unpacking,challenge solved,2025-03-14 19:54:03
mznr,Untraceable,files downloaded,2025-03-14 19:47:55
mznr,Untraceable,files downloaded,2025-03-14 19:47:55
mznr,Untraceable,files downloaded,2025-03-14 19:47:55
mznr,Untraceable,files downloaded,2025-03-14 19:47:55
mznr,Untraceable,flag owned,2025-03-14 19:51:46
mznr,Untraceable,flag owned,2025-03-14 19:51:46
mznr,Untraceable,flag owned,2025-03-14 19:51:46
mznr,Untraceable,flag owned,2025-03-14 19:51:46
mznr,Untraceable,challenge solved,2025-03-14 19:51:46
mznr,Untraceable,challenge solved,2025-03-14 19:51:46
mznr,Untraceable,challenge solved,2025-03-14 19:51:46
mznr,Untraceable,challenge solved,2025-03-14 19:51:46
Navrachana University,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:06:03
Navrachana University,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:06:03
NCS,Almanac,files downloaded,2025-03-15 16:34:09
NCS,Almanac,files downloaded,2025-03-15 16:34:09
NCS,Based0x,files downloaded,2025-03-15 16:18:40
NCS,Based0x,files downloaded,2025-03-15 16:18:40
NCS,Based0x,flag owned,2025-03-15 16:20:30
NCS,Based0x,flag owned,2025-03-15 16:20:30
NCS,Based0x,challenge solved,2025-03-15 16:20:30
NCS,Based0x,challenge solved,2025-03-15 16:20:30
NCS,Erasure,files downloaded,2025-03-15 16:34:11
NCS,Erasure,files downloaded,2025-03-15 16:34:11
NCS,Neighbour Primes,files downloaded,2025-03-15 16:20:55
NCS,Neighbour Primes,files downloaded,2025-03-15 16:20:55
NCS,Neighbour Primes,flag owned,2025-03-15 16:24:08
NCS,Neighbour Primes,flag owned,2025-03-15 16:24:08
NCS,Neighbour Primes,challenge solved,2025-03-15 16:24:08
NCS,Neighbour Primes,challenge solved,2025-03-15 16:24:08
NCS,Partial Knowledge,files downloaded,2025-03-16 03:32:48
NCS,Partial Knowledge,files downloaded,2025-03-16 03:32:48
NCS,Password Breaker,files downloaded,2025-03-15 16:32:11
NCS,Password Breaker,files downloaded,2025-03-15 16:32:11
NCS,RanSomewhere,files downloaded,2025-03-15 16:32:04
NCS,RanSomewhere,files downloaded,2025-03-15 16:32:04
NCS,Repeated Maleficence,files downloaded,2025-03-16 03:32:45
NCS,Repeated Maleficence,files downloaded,2025-03-16 03:32:45
NCS,ROFL,files downloaded,2025-03-15 16:34:03
NCS,ROFL,files downloaded,2025-03-15 16:34:03
NCS,RSA Leaks,files downloaded,2025-03-16 03:32:43
NCS,RSA Leaks,files downloaded,2025-03-16 03:32:43
NCS,RsaCtfTool,files downloaded,2025-03-16 03:32:38
NCS,RsaCtfTool,files downloaded,2025-03-16 03:32:38
NCS,Space(T)race,files downloaded,2025-03-15 16:34:00
NCS,Space(T)race,files downloaded,2025-03-15 16:34:00
NCS,Spelunking,files downloaded,2025-03-15 16:32:23
NCS,Spelunking,files downloaded,2025-03-15 16:32:23
NCS,SqueezedSnake,files downloaded,2025-03-15 16:32:13
NCS,SqueezedSnake,files downloaded,2025-03-15 16:32:13
NCS,ThreeKeys,files downloaded,2025-03-15 16:34:07
NCS,ThreeKeys,files downloaded,2025-03-15 16:34:07
NCS,Uncoding,files downloaded,2025-03-15 16:34:05
NCS,Uncoding,files downloaded,2025-03-15 16:34:05
NCS,UniquelyPowerfulExecutable,files downloaded,2025-03-15 16:32:00
NCS,UniquelyPowerfulExecutable,files downloaded,2025-03-15 16:32:00
NCS,Unpacking,files downloaded,2025-03-15 16:32:19
NCS,Unpacking,files downloaded,2025-03-15 16:32:19
NCS,Untraceable,files downloaded,2025-03-15 16:32:16
NCS,Untraceable,files downloaded,2025-03-15 16:32:16
NCS,ViSquared,files downloaded,2025-03-15 16:24:12
NCS,ViSquared,files downloaded,2025-03-15 16:24:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,files downloaded,2025-03-15 07:02:12
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,flag owned,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Almanac,challenge solved,2025-03-15 07:05:54
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,files downloaded,2025-03-14 17:43:40
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,flag owned,2025-03-14 17:44:45
neubee,Based0x,challenge solved,2025-03-14 17:44:45
neubee,Based0x,challenge solved,2025-03-14 17:44:45
neubee,Based0x,challenge solved,2025-03-14 17:44:45
neubee,Based0x,challenge solved,2025-03-14 17:44:45
